#languageTag	#level	#worksheet	#problemNo	#sequenceType	#voiceSource	#problemSentence	#exampleNumber1	#exampleNumber2	#exampleNumber3	#exampleNumber4	#exampleWord1	#exampleWord2	#exampleWord3	#exampleWord4	#rightFormula	#rightAnswer	#objectValueA	#objectValueB	#objectValueC	#objectValueD	#equationValueA	#equationValueB	#equationSign	#equationUnknown	#objectSourceA	#objectSourceB	#objectSourceC	#objectSourceD
en-US	12	3	5	4	"डाकिया ने कल की तुलना मे आज 3 और पत्र वितरित किए। उसने कल 8 पत्र दिए। आज उसने कितने पत्र वितरित किए?"	دوڑاہا کل کے مقابلے میں 3 مزید خطوط فراہم کی. انہوں نے کل 8 خطوط فراہم کی. کتنے خطوط وہ آج فراہم کرتے تھے ؟	11	13	15	17	mails	mails	mails	mails	8 + 3 = <11>	1	11	8	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	13	1	1	2	"स्कूल बस मे 10 छात्र है। 3 छात्र बस से उतर गए। बस मे कितने छात्र बचे है?"	اسکول بس پر ہیں 10 طالب علم. 3 طالب علم بس سے اُتَر جاتے ہیں . کتنے طالب علموں کو بس پر چھوڑ دیا جاتا ہے ؟	3	7	10	13	students	students	students	students	10 - 3 = <7>	2	10	3	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	13	1	2	2	"नाफ़े के पास 13 सतरे है। वह उनमे से 5 खाते है। उसके पास कितने सतरे है?"		نافع کے پاس ہے 13 نارنگیاں. وہ کھاتا ہے 5 ان میں سے. کتنے نارنگیاں اسے نے چھوڑ دیا ہے ؟	5	8	11	13	oranges	oranges	oranges	oranges	13 - 5 = <8>	2	13	5	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	13	1	3	2	"सलमान को होमवर्क के लिए 12 गणित की समस्याए है। उसने उनमे से 3 का जवाब दिया। सलमान ने उ8ार देने के लिए और कितनी गणित की समस्याए छोड़ी है?"	سلمان کے ہوم ورک کے لئے 12 ریاضی کے مسائل ہیں. اس نے ان میں سے 3 جواب دیا. کتنےریاضی کے مسائل سلمان جواب دینے کے لئے چھوڑ دیا ہے ؟	3	7	9	12	problems	problems	problems	problems	12 - 3 = <9>	3	12	3	0	0					wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	13	1	4	2	"जैश के पास 16 मार्बल है और उनमे से 7 को खो देता है। जैश के पास अब कितने मार्बल्स है?"	جیش ہے 16 ماربلیس اور کھو دیتا ہے @ 7 ان میں سے. جیش اب کتنے ماربلیس کرتا ہے ؟	6	7	8	9	marbles	marbles	marbles	marbles	16 - 7 = <9>	4	16	7	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	13	1	5	2	"नासिर ने 17 पन्नो की एक किताब निकाली। वह 9 पन्ने पढ़ता है। उसके पास पढऩे के लिए कितनी पन्ने बची है?"	ناسسیر ایک 17 صفحہ کی کتاب چنتا ہے ۔ وہ 9 صفحات پڑھتا ہے ۔ کتنے صفحات اسنے پڑھنے کے لئے چھوڑ دیا ہے ؟	5	8	9	15	pages	pages	pages	pages	17 - 9 = <8>	2	17	9	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	13	2	1	2	"सलमान को होमवर्क के लिए 12 गणित की समस्याए है। उसने उनमे से 3 का जवाब दिया। सलमान ने उ8ार देने के लिए और कितनी गणित की समस्याए छोड़ी है?"	سلمان کے ہوم ورک کے لئے 12 ریاضی کے مسائل ہیں. اس نے ان میں سے 3 جواب دیا. کتنےریاضی کے مسائل سلمان جواب دینے کے لئے چھوڑ دیا ہے ؟	3	7	9	12	problems	problems	problems	problems	12 - 3 = <9>	3	12	3	0	0					wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	13	2	2	2	"अरमान के  एक टोकरी मे 11 आम है। अरमान अपनी बहन को 4 आम देता है। टोकरी मे कितने आम बचे है?"	ارمان کے پاس ایک ٹوکری میں 11 مانگوس ہے. ارمان اپنی بہن کو 4 مانگوس دیتا ہے. کتنی مانگوس ٹوکری میں رہ رہے ہیں ؟	5	7	9	11	mangoes	mangoes	mangoes	mangoes	11 - 4 = <7>	2	11	4	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png				
en-US	13	2	3	2	"नाफ़े के पास 13 सतरे है। वह उनमे से 5 खाते है। उसके पास कितने सतरे है?"	نافع کے پاس ہے 13 نارنگیاں. وہ کھاتا ہے 5 ان میں سے. کتنے نارنگیاں اسے نے چھوڑ دیا ہے ؟	5	8	11	13	oranges	oranges	oranges	oranges	13 - 5 = <8>	2	13	5	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	13	2	4	2	"सारा के बैग मे 14 पेसिल है। उसने अपने दोस्तो को उनमे से 7 उधार लेने दिए। सारा के पास कितनी पेसिल बची है?"	صفا کے بیگ میں 14 پنسل ہے. وہ اپنے دوستوں کو 7 قرض دیتے ہیں. صفا نے کتنے پنسل کو چھوڑا ہے ؟	4	7	10	14	pencils	pencils	pencils	pencils	14 - 7 = <7>	2	14	7	0	0					wordwindow-stone-blue.png	wordwindow-stone-yellow.png		
en-US	13	2	5	2	जैश के पास 16 मार्बल है और उनमे से 7 को खो देता है। जैश के पास अब कितने मार्बल्स है?	جیش ہے 16 ماربلیس اور کھو دیتا ہے @ 7 ان میں سے. جیش اب کتنے ماربلیس کرتا ہے ؟	6	7	8	9	marbles	marbles	marbles	marbles	16 - 7 = <9>	4	16	7	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	13	3	1	2	"अरमान के  एक टोकरी मे 11 आम है। अरमान अपनी बहन को 4 आम देता है। टोकरी मे कितने आम बचे है?"	ارمان کے پاس ایک ٹوکری میں 11 مانگوس ہے. ارمان اپنی بہن کو 4 مانگوس دیتا ہے. کتنی مانگوس ٹوکری میں رہ رہے ہیں ؟	5	7	9	11	mangoes	mangoes	mangoes	mangoes	11 - 4 = <7>	2	11	4	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png				
en-US	13	3	2	2	"स्कूल बस मे 10 छात्र है। 3 छात्र बस से उतर गए। बस मे कितने छात्र बचे है?"	اسکول بس پر ہیں 10 طالب علم. 3 طالب علم بس سے اُتَر جاتے ہیں . کتنے طالب علموں کو بس پر چھوڑ دیا جاتا ہے ؟	3	7	10	13	students	students	students	students	10 - 3 = <7>	2	10	3	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	13	3	3	2	"लुबना के पास 12 किताबे है। वह अपनी कक्षा की लाइब्रेरी मे 8 किताबे दान करती है। लुबना के पास अभ कितनी किताबे बची है?"	لبنا کے پاس 12 کتابیں ہیں ۔ وہ اس کی کلاس کی لائبریری میں عطیہ کرتی ہے 8 کتابیں. کتنی کتابیں لبنا کے پاس ہیں ؟	2	4	6	8	books	books	books	books	12 - 8 = <4>	2	12	8	0	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	13	3	4	2	"एक तालाब मे 15 बतख तैर रही है। 7 बतख उड़ जाती है। तालाब मे अभी भी कितने बतख तैर रहे है?"	ایک طالاب میں 15 بظخ تیر رہی ہیں. 7 بظخ کی پرواز ہوئی. کتنے بظخ طالاب میں رہی ہیں ؟	5	7	8	10	ducks	ducks	ducks	ducks	15 - 7 = <8>	3	15	7	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png				
en-US	13	3	5	2	"एक खलिहान मे 18 भेड़े रहती है। 9 भेड़े बेची जाती है। खलिहान मे कितनी भेड़े बची है?"	ایک گودام میں 18 بھیڑ ہیں. 9 بھیڑوں کو فروخت کیا جاتا ہے. کتنی بھیڑوں کو گودام میں چھوڑ دیا جاتا ہے ؟	3	6	9	11	sheep	sheep	sheep	sheep	18 - 9 = <9>	3	18	9	0	0					wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	14	1	1	4	"बुशरा के बगीचे मे 13 फूल है। क़ैसर के 8 फूल है। बुशरा के पास क़ैसर की तुलना मे कितने अधिक फूल है?"	بشرٰی کے باغ میں 13 پھول ہے. قیصر کے 8 پھول ہے.قیصر سے کتنے زیادہ پھول بشرٰی کے ہے ؟	3	5	8	13	flowers	flowers	flowers	flowers	13 - 8 = <5>	2	13	8	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	14	1	2	4	"तहज़ीब ने पुस्तकालय से 11 किताबे उधार ली। उसके दोस्त ने 5 किताबे उधार ली। तहज़ीब ने अपने दोस्त से कितनी अधिक किताबे उधार ली?"	تہذیب نے لائبریری سے 11 کتابیں ادھار لیے ہیں. اس کے دوست نے 5 کتابیں ادھار لیے ہیں ۔ تہذیب پر اس کے دوست کے مقابلے میں کتنی زیادہ کتابوں کا قرض ہے?	5	6	8	11	books	books	books	books	11 - 5 = <6>	2	11	5	0	0					wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	14	1	3	4	"एहसान 5 पेपर हवाई जहाज बनाता है। नाएलह 14 पेपर हवाई जहाज बनाती है। नाएलह की तुलना मे एहसान कितने कम हवाई जहाज बनाता है?"	احسان 5 کاغذی ہوائی جہازوں کو بناتا ہے. نائلہ 14 کاغذی ہوائی جہازوں کرتا ہے.احسان نائلہ سے کتنا کم کاغذی ہوائی جہازوں کو بنا دیتا ہے ؟	4	5	9	14	airplanes	airplanes	airplanes	airplanes	14 - 5 = <9>	3	5	14	0	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	14	1	4	4	"फ़रीद 12 साल का है। उसका भाई तालिब 8 साल का है। फ़रीद की तुलना मे तालिब कितना छोटा है?"	فرید کی 12 سال کی عمر ہے. ان کے بھائی طالب کی 8 سال کی عمر ہے. کتنے چھوٹے فرید سے طالب ہے?	4	8	12	18	years	years	years	years	12 - 8  = <4>	1	12	8	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	14	1	5	4	"बच्चे अपनी कक्षा को सजाने के लिए चित्र बना रहे है। लडक़े 11 चित्र बनाते है और लड़किया 20 चित्र बनती है। लडक़ो की तुलना मे लड़किया कितने ज्यादा चित्र बनती है?"	بچے ان کے کلاس روم کو سجانے کے لئے تصاویر ڈرائنگ کر رہے ہیں. لڑکوں نے 11 تصاویر اور لڑکیوں نے 20 تصاویر ڈرا کی. کتنی زیادہ تصاویر لڑکیوں سے لڑکوں سے ڈرا کی?	9	11	15	20	pictures	pictures	pictures	pictures	20 - 11 = <9>	1	11	20	0	0					wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	14	2	1	4	"अनम ने 12 पौधे खरीदे। उसकी बहन ने 7 पौधे खरीदे। अनम ने अपनी बहन से कितने अधिक पौधे खरीदे?"	انم نے 12 پلانٹ خریدے ۔ اس کی بہن نے 7 پودےخریدے. کتنے زیادہ پودے انم اپنی بہن سے خرید رہے ہیں ؟	3	5	7	12	plants	plants	plants	plants	12 - 7 = <5>	2	12	7	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	14	2	2	4	"मार्च मे 15 दिन बारिश हुई। अप्रैल मे 8 दिन बारिश हुई। मार्च मे अप्रैल की तुलना मे कितने दिन अधिक बारिश हुई?"	یہ مارچ میں 15 دن برسا ائی. اپریل میں 8 دن برسا ائی ۔ مارچ میں کتنے دن زیادہ بارش ہوئی ؟	5	7	8	15	days	days	days	days	15 - 8 = <7>	2	15	8	0	0					wordwindow-stone-blue.png	wordwindow-stone-yellow.png		
en-US	14	2	3	4	"फ़रीद 12 साल का है। उसका भाई तालिब 8 साल का है। फ़रीद की तुलना मे तालिब कितना छोटा है?"	فرید کی 12 سال کی عمر ہے. ان کے بھائی طالب کی 8 سال کی عمر ہے. کتنے چھوٹے فرید سے طالب ہے?	4	8	12	18	years	years	years	years	12 - 8  = <4>	1	12	8	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	14	2	4	4	"जाफ़री 15 बिस्कुट़ और 7 केक बेक करती है। बिस्कुट़ की तुलना मे उसने कितने कम केक बेक किए?"	زرینہ نے 15 بسکٹ اور 7 کیک پکائ۔ اسنے بسکٹ کے مقابلے کتنے کم کیک پکائ؟	7	8	9	10	cakes	cakes	cakes	cakes	15 - 7 = <8>	2	15	7	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	14	2	5	4	"एक कक्षा मे 13 लड़किया और 18 लडक़े है। लड़कियो की तुलना मे कितने अधिक लडक़े है?"	ایک کلاس میں 13 لڑکیاں اور 18 لڑکے ہیں۔ لڑکیوں کے مقابلے کتنے لڑکے زیادہ ہیں؟	5	10	13	18	boys	boys	boys	boys	18 - 13 = <5>	1	13	18	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	14	3	1	4	"मार्च मे 15 दिन बारिश हुई। अप्रैल मे 8 दिन बारिश हुई। मार्च मे अप्रैल की तुलना मे कितने दिन अधिक बारिश हुई?"	مارچ میں 15 دن بارش ہوئی۔ اپریل میں 8 دن بارش ہوئی۔ اپریل کے مقابلے مارچ میں کتنے دن زیادہ بارش ہوئی؟	5	7	8	15	days	days	days	days	15 - 8 = <7>	2	15	8	0	0					wordwindow-stone-blue.png	wordwindow-stone-yellow.png		
en-US	14	3	2	4	"बुशरा के बगीचे मे 13 फूल है। क़ैसर के 8 फूल है। बुशरा के पास क़ैसर की तुलना मे कितने अधिक फूल है?"	بشرٰی کے باغ میں 13 پھول ہے. قیصر کے 8 پھول ہے.قیصر سے کتنے زیادہ پھول بشرٰی کے ہے ؟	3	5	8	13	flowers	flowers	flowers	flowers	13 - 8 = <5>	2	13	8	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	14	3	3	4	"जाफ़री 15 बिस्कुट़ और 7 केक बेक करती है। बिस्कुट़ की तुलना मे उसने कितने कम केक बेक किए?"	زرینہ نے 15 بسکٹ اور 7 کیک پکائ۔ اسنے بسکٹ کے مقابلے کتنے کم کیک پکائ؟	7	8	9	10	cakes	cakes	cakes	cakes	15 - 7 = <8>	2	15	7	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	14	3	4	4	"एहसान 5 पेपर हवाई जहाज बनाता है। नाएलह 14 पेपर हवाई जहाज बनाती है। नाएलह की तुलना मे एहसान कितने कम हवाई जहाज बनाता है?"	احسان 5 کاغذی ہوائی جہازوں کو بناتا ہے. نائلہ 14 کاغذی ہوائی جہازوں کرتا ہے.احسان نائلہ سے کتنا کم کاغذی ہوائی جہازوں کو بنا دیتا ہے ؟	4	5	9	14	airplanes	airplanes	airplanes	airplanes	14 - 5 = <9>	3	5	14	0	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	14	3	5	4	"शीबा को समुद्र तट पर 20 शख मिले। नोआ को 6 शख मिले। नोआ की तुलना मे शीबा को कितने और शख मिले?"	شیبہ کو ساحل سمندر پر 20 سیپیاں ملیں۔ نعمان کو 6 سیپیاں ملیں۔ نعمان کے مقابلےسڈنی کو کتنی زیادہ سیپیاں ملیں؟	6	10	14	20	seashells	seashells	seashells	seashells	20 - 6 = <14>	3	20	6	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	15	1	1	5	"सुश्री हुमैरा अपने 11 छात्रो के साथ लुका-छिपी का खेल खेल रही है। उसे 3 छात्र मिले। कितने छात्र अभी भी छिपे हुए है?"	محترمہ حمیرہ اپنے 11 شاگردوں کے ساتھ لکا چھپی کھیل رہی ہیں۔ انہوں نے 3 شاگردوں کوتلاش کر لیا ہے۔ کتنے شاگرد اب بھی چھپے ہوۓ ہیں؟	3	5	8	11	students	students	students	students	11 = 3 + <8>	3	3	8	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	15	1	2	5	"एक कक्षा मे 15 छात्र है। 9 छात्र लबी पैट पहने हुए है। बाकी ने शॉर्ट पैट पहनी हुई है। कितने छात्र ने शॉर्ट पैट पहने है?"	ایک کلاس روم میں 15 طالب علم ہیں۔ 9 طالب علم لمبی پتلون پہنے ہوئے ہیں۔ باقی چھوٹی پتلون پہنے ہوئے ہیں۔ کتنے طالب علم چھوٹی پتلون پہنے ہوئے ہیں؟	3	6	9	15	students	students	students	students	15 = 9 + <6>	2	9	6	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	15	1	3	5	"बशीर के पास 17 गुब्बारे है। 8 गुब्बारे लाल और बाकी हरे है। कितने गुब्बारे हरे है?"	بشیر كے پاس 17 غببارے ہیں. 8 غببارے سرخ ہیں اور باقی سبز ہیں. کتنے غببارے سبز ہیں؟	7	8	9	10	balloons	balloons	balloons	balloons	17 = 8 + <9>	3	8	9	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	15	1	4	5	"लाएबा और केद्र ने 14 जुगनुओ को पकड़ा। लाएबा ने 5 जुगनुओ को पकड़ा। केद्र ने कितने जुगनुओ को पकड़ा?"	لائبہ اور کلثوم نے ملکر 14 جگنو پکڑے۔ جسمیں لائبہ نے 5 جگنو پکڑا. کتنے جگنو کلثوم نے پکڑا؟	6	9	12	14	fireflies	fireflies	fireflies	fireflies	14 = 5 + <9>	2	5	9	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	15	1	5	5	"सुश्री दाऊद की कक्षा मे 12 छात्र है। कुछ छात्र अनुपस्थित है और 7 छात्र उपस्थित है। कितने छात्र अनुपस्थित है?"	محترمہ داوُد کی کلاس میں کل 12 طالب علم ہیں۔ 7 طالب علم حاضر ہیں اور کچھ غیر حاضر ہیں۔ کتنے طلباء غیر حاضر ہیں؟	5	7	9	12	students	students	students	students	12 = <5> + 7	1	5	7	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	15	2	1	5	"टेनिस टीम मे 12 खिलाड़ी है। खिलाड़यिो मे से 6 लड़किया है। कुछ लडक़े है। कितने टेनिस खिलाड़ी लडक़े है?"	ٹینس ٹیم میں 12 کھلاڑی ہیں۔ جنمیں 6 لڑکیاں ہیں اور کچھ لڑکے ہیں۔ ٹیم میں کتنے کھلاڑی لڑکے ہیں؟	2	6	10	12	boys	boys	boys	boys	12 = 6 + <6>	2	6	6	0	0					wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	15	2	2	5	"लकड़ी का एक टुकड़ा 13 इच लम्बा होता है। इसे दो भागो मे काटा जाता है। एक भाग 6 इच लम्बा है। दूसरा भाग कितना लम्बा है?"	لکڑی کا ایک ٹکڑا 13 انچ لمبا ہے۔ اسکو 2 حصّوں میں کاٹ دیا گیا۔ ایک حصہ 6 انچ لمبا ہے۔ دوسرا حصہ کتنا لمبا ہے؟	6	7	8	9	inches	inches	inches	inches	13 = 6 + <7>	2	6	7	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	15	2	3	5	"लाएबा और केद्र ने 14 जुगनुओ को पकड़ा। लाएबा ने 5 जुगनुओ को पकड़ा। केद्र ने कितने जुगनुओ को पकड़ा?"	لائبہ اور کلثوم نے ملکر 14 جگنو پکڑے۔ جسمیں لائبہ نے 5 جگنو پکڑا. کتنے جگنو کلثوم نے پکڑا؟	6	9	12	14	fireflies	fireflies	fireflies	fireflies	14 = 5 + <9>	2	5	9	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	15	2	4	5	"ज़च के पास 17 जन्मदिन के तोहफे है। 9 तोहफे उसके परिवार के है और बाकी उसके दोस्तो के है। उसके दोस्तो से कितने उपहार है?"	ذاکر كے پاس سالگرہ کے 17 تحفے ہیں۔ 9 تحفے اسکے  خاندان سے ملے ہیں اور باقی اسکے دوستوں نے دئے ہیں۔ کتنے تحائف اسکے دوستوں نے دئے ہیں؟	7	8	9	10	gifts	gifts	gifts	gifts	17 = 9 + <8>	2	9	8	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	15	2	5	5	"एक कक्षा मे 16 बच्चे है। कुछ बच्चे खेलने के लिए बाहर जाते है। 7 बच्चे किताबे पढऩे के लिए अदर रहते है। कितने बच्चे बाहर है?"	ایک کلاس روم میں 16 بچے ہیں۔ کچھ بچے کھیلنے کے لیے باہرآے  ہیں۔ 7 بچے کتابیں پڑھنے کے لیے اندر ہی ہیں۔ کتنے بچے باہر آے ہیں؟	7	9	13	16	children	children	children	children	16 = <9> + 7	2	9	7	0	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	15	3	1	5	"मुन्नी ने दोस्तो और परिवार को 14 पत्र लिखे। 7 पत्र उसके दोस्तो के लिए है और बाकी उसके परिवार के लिए है। उसके परिवार के लिए कितने पत्र है?"	منّی اپنے دوستوں اور خاندان کو 14 خطوط لکھتے ہیں. 7 خطوط اس کے دوستوں کے لئے ہیں اور باقی اس کے خاندان کے لئے ہیں. کتنے خطوط اس کے خاندان کے لئے ہیں؟	4	7	10	14	letters	letters	letters	letters	14 = 7 + <7>	2	7	7	0	0					wordwindow-stone-blue.png	wordwindow-stone-yellow.png		
en-US	15	3	2	5	"ज़च के पास 17 जन्मदिन के तोहफे है। 9 तोहफे उसके परिवार के है और बाकी उसके दोस्तो के है। उसके दोस्तो से कितने उपहार है?"	ذاکر كے پاس سالگرہ کے 17 تحفے ہیں۔ 9 تحفے اسکے  خاندان سے ملے ہیں اور باقی اسکے دوستوں نے دئے ہیں۔ کتنے تحائف اسکے دوستوں نے دئے ہیں؟	7	8	9	10	gifts	gifts	gifts	gifts	17 = 9 + <8>	2	9	8	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	15	3	3	5	"टेनिस टीम मे 12 खिलाड़ी है। खिलाड़यिो मे से 6 लड़किया है। कुछ लडक़े है। कितने टेनिस खिलाड़ी लडक़े है?"	ٹینس ٹیم میں 12 کھلاڑی ہیں۔ جنمیں 6 لڑکیاں ہیں اور کچھ لڑکے ہیں۔ ٹیم میں کتنے کھلاڑی لڑکے ہیں؟	2	6	10	12	boys	boys	boys	boys	12 = 6 + <6>	2	6	6	0	0					wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	15	3	4	5	"लकड़ी का एक टुकड़ा 13 इच लम्बा होता है। इसे दो भागो मे काटा जाता है। एक भाग 6 इच लम्बा है। दूसरा भाग कितना लम्बा है?"	لکڑی کا ایک ٹکڑا 13 انچ لمبا ہے۔ اسکو 2 حصّوں میں کاٹ دیا گیا۔ ایک حصہ 6 انچ لمبا ہے۔ دوسرا حصہ کتنا لمبا ہے؟	6	7	8	9	inches	inches	inches	inches	13 = 6 + <7>	2	6	7	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	15	3	5	5	"सुश्री दाऊद की कक्षा मे 12 छात्र है। कुछ छात्र अनुपस्थित है और 7 छात्र उपस्थित है। कितने छात्र अनुपस्थित है?"	محترمہ داوُد کی کلاس میں کل 12 طالب علم ہیں۔ 7 طالب علم حاضر ہیں اور کچھ غیر حاضر ہیں۔ کتنے طلباء غیر حاضر ہیں؟	5	7	9	12	students	students	students	students	12 = <5> + 7	1	5	7	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	16	1	1	3	"अलीना ने आम के 2 बॉक्स खरीदे। प्रत्येक बॉक्स मे 4 आम है। उसने कितने आम खरीदे?"	علینا نے آم کے 2 ڈبّوں کو خریدا۔ ہر ڈ بے میں 4 آم ہیں۔ کتنے آم اسنے خریدا؟	4	8	12	16	mangoes	mangoes	mangoes	mangoes	2 X 4 = <8>	2	2	4	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	16	1	2	3	"मुबीन के पास 3 जोड़ी मोजे है। प्रत्येक जोड़ी मे 2 मोजे है। मुबीन के पास कितने मोज़े है?"	مبین کے پاس 3 جوڑی جرابیں ہیں۔ ہر جوڑی 2 جرابوں کی ہے۔ کتنی جرابیں مبین کے پاس ہیں؟	3	6	9	12	socks	socks	socks	socks	3 X 2 = <6>	2	3	2	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	16	1	3	3	"जाफ़री ने फ्लावर पॉट मे 3 फूलो की गिनती की। प्रत्येक फूल मे 5 पंखुड़ियाँ होती है। सभी मे कितनी पंखुड़ियाँ है?"	जाफ़री ने फ्लावर पॉट मे 3 फूलो की गिनती की। प्रत्येक फूल मे 5 पंखुड़ियाँ होती है। सभी मे कितनी पंखुड़ियाँ है?	5	10	15	20	petals	petals	petals	petals	3 X 5 = <15>	3	3	5	0	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	16	1	4	3	"एक मधुमक्ख़ी के 6 पैर होते है। 2 मधुमक्खियों के कितने पैर होते है?"	एक मधुमक्ख़ी के 6 पैर होते है। 2 मधुमक्खियों के कितने पैर होते है?	4	8	12	16	legs	legs	legs	legs	2 X 6 = <12>	3	2	6	0	0					wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	16	1	5	3	"सोनी को एक मील चलने के लिए 7 मिनट लगते है। 4 मील चलने मे उसे कितना समय लगेगा?"	ایک میل چلانے کے لئے سیلی کو 7 منٹ لگتے ہیں. 4 میل چلانے کے لئے کتنا وقت لگے گا ؟	7	14	28	35	minutes	minutes	minutes	minutes	4 X 7 = <28>	3	4	7	0	0					wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	16	2	1	3	"चरागाह मे 3 भेड़े है। प्रत्येक भेड़ के 4 बच्चे होते है। चरागाह मे कितने मेमने है?"	چراگاہ میں 3 بھیڑیں ہیں۔ ہر بھیڑ كے 4 بچے ہیں۔ کتنے میمنے چراگاہ میں ہیں؟	6	9	12	15	lambs	lambs	lambs	lambs	3 X 4 = <12>	3	3	4	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	16	2	2	3	"एक बतख के 2 पैर होते है। 3 बतख के कितने पैर है?"	ایک بطخ كے 2 ٹانگیں ہیں۔ 3 بطخ كے کل کتنی ٹانگیں ہونگی؟	3	6	9	12	legs	legs	legs	legs	3 X 2 = <6>	2	3	2	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	16	2	3	3	"खेत पर 2 वैगन है। प्रत्येक वैगन मे 8 बच्चे होते है। कितने बच्चे वैगनो मे है?"	فارم پر 2 گاڑیاں ہیں۔ ہر ویگن 8 بچوں کو لے جاتی ہیں۔ کل ملاکر کتنے بچے گاڑیوں میں ہیں؟	4	8	12	16	children	children	children	children	2 X 8 = <16>	4	2	8	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	16	2	4	3	"कहकशाँ, रूबी और दावर ने पिज्जा के 2 स्लाइस खाए। पिज्जा के कितने स्लाइस उन्होने सभी मे खाए?"	کہکشاں, روبی, اور داور ہر ایک نے پیزا کے 2،2 ٹکڑے کھا ۓ۔ کل ملاکر  پیزا کے کتنے ٹکڑے سب نے کھا ۓ؟	3	6	12	15	slices	slices	slices	slices	3 X 2 = <6>	2	3	2	0	0					wordwindow-stone-blue.png	wordwindow-stone-yellow.png		
en-US	16	2	5	3	"शीबा ने डोनट्स के 4 बॉक्स खरीदे। प्रत्येक बॉक्स मे 5 डोनट्स होते है। उसने कुल कितने डोनट्स खरीदे?"	شیبا نے 4 بکس ڈونٹس خریدے۔ ہر بکس میں 5 ڈونٹس ہیں۔ اسنے کل ملاکر کتنے ڈونٹس خریدے؟	5	15	20	30	donuts	donuts	donuts	donuts	4 X 5 = <20>	3	4	5	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	16	3	1	3	"मुबीन के पास 3 जोड़ी मोजे है। प्रत्येक जोड़ी मे 2 मोजे है। मुबीन के पास कितने मोज़े है?"	مبین کے پاس 3 جوڑی جرابیں ہیں۔ ہر جوڑی 2 جرابوں کی ہے۔ کتنی جرابیں مبین کے پاس ہیں؟	3	6	9	12	socks	socks	socks	socks	3 X 2 = <6>	2	3	2	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
